month,variant_id,trades,corrected_net_actual,corrected_profit_factor,terminal_liquidations,avg_hold_hours,content_hash
2025-12,adr_event_0_075_candidate_b_agreement_strict,122,584.17,,0,323.498215,A5A037388DFD1B8B279DC3C64FD775158CCC1B8B1B241E5AD5BB0BC13694F498
2026-01,adr_event_0_075_candidate_b_agreement_strict,114,525.62,,0,378.01538,01D6B890165B695D9AC0F450153FC8895B230581BC4C293BAC31993CFB39AC4B
2026-02,adr_event_0_075_candidate_b_agreement_strict,81,403.29,,0,154.704588,DB8BD1CABAB1E7FC4219C0AE8FBE8CDE1FDA24A113FACDE75ED287C50084969A
2026-03,adr_event_0_075_candidate_b_agreement_strict,105,472.35,,0,70.031508,0671452E0B96D11D1E575C73C463421E74E2BD7A22B7326C7E93435E86587051
2026-04,adr_event_0_075_candidate_b_agreement_strict,122,696.75,,0,219.789198,B9F2A202D4E32EE6822E63F27878129B4FB3FC1B7B5B1E8DCC1DF2F3AAC906B8
2026-05,adr_event_0_075_candidate_b_agreement_strict,67,298.8,7.037492,26,798.150655,BB82F5B33168DFE977DAAFF7ACC188B65F66FC17E6922CEEE1AA96B0A7266D0A
2025-04,adr_event_0_075_candidate_b_fade_strict,271,1833.7,,0,22.226874,B4A6A542A699869AEE17464FC0788DC7520411F51F57D35452E01240B454E118
2025-05,adr_event_0_075_candidate_b_fade_strict,142,656.69,,0,35.544163,49075E16C651859E98087F32E89979D42A834F771DCBFF43976999429A221AE7
2025-06,adr_event_0_075_candidate_b_fade_strict,84,307.88,,0,92.146468,53FF2714046BFF5A9C2CC962FB60CA0DB23B225ECB7F3E66937FBC4B06963CA4
2025-07,adr_event_0_075_candidate_b_fade_strict,72,423.71,,0,112.495046,8AF79CFC1F4661C84CE08735BF58362C171B5DF398922F6F9E0A0E66CF768BA7
2025-08,adr_event_0_075_candidate_b_fade_strict,142,646.96,,0,91.505548,4AFFB48B5BDEA854848EA5BC6606D3BF37B3B8820BF9C3842485FF991926DB7B
2025-09,adr_event_0_075_candidate_b_fade_strict,230,963.22,,0,115.576618,1241C9F3E5E6B33A09BB0E0041496A4E2AAF4EF0BC102B32AD1BA1B2C3A699B3
2025-10,adr_event_0_075_candidate_b_fade_strict,334,1670.78,,0,74.741909,B129AD993CF07295F400989C57179A273F453D8955285CB155BFE3B0F020DC5C
2025-11,adr_event_0_075_candidate_b_fade_strict,303,1823.19,,0,73.788003,A56F63CD0B2DE309F2D8C24BDBFC70631E87B81429DE7711A5521B5AD217C42A
2025-12,adr_event_0_075_candidate_b_fade_strict,153,722.32,,0,741.03866,DC70E7D6FBB90F71D0477FF2A89E04497EB7336920ED27DA1257EB66B76DFCCE
2026-01,adr_event_0_075_candidate_b_fade_strict,367,1769.07,,0,180.928463,FDF3F9C78F072E12F6741843EA7A06B6FC27EAC688AA54554D6D39BA55EC8867
2026-02,adr_event_0_075_candidate_b_fade_strict,216,1193.88,,0,183.713179,C8844306EC91FA1D01400C4C0A34D07CAA302AE98C0927BB76451CD55C7BFE30
2026-03,adr_event_0_075_candidate_b_fade_strict,206,975.87,,0,49.367486,C964F07234B54792ADF33B3F49BCF31ABBFAC9D53C7C23C9C3E877DA6E90B77C
2026-04,adr_event_0_075_candidate_b_fade_strict,197,903.46,,0,102.782862,93D9BAC8780154AEC01D1E3A61448AF6A73A59B7E17B59463E380670870FB949
2026-05,adr_event_0_075_candidate_b_fade_strict,299,-947.33,0.568536,99,1357.517131,8196C229359E47ED880545CB77B23CB6BDDDEFB2E2C5AD4B8935668FC2A59AF4
2025-04,adr_event_0_075_type3_both_no_direction,389,2496.74,,0,19.490833,66EAB514CFC98ED0D9C2E129CFCED9944E72A9C2B77058A7843606267428CA44
2025-05,adr_event_0_075_type3_both_no_direction,187,922.4,,0,42.973776,7407A71C231C8AD6E7CC400174995A56F70857670DF4D189EA01E31A75E466D4
2025-06,adr_event_0_075_type3_both_no_direction,203,758.05,,0,60.847802,6D82FA20EC36B3E11CE4A9A9DE6EE51E6F6A811E047B055DFC01AEA605411223
2025-07,adr_event_0_075_type3_both_no_direction,230,1218.82,,0,86.458502,0760DA55007E9A3BA3F7585839FA0D14A5E85ED5E3801B4C8C8D9ED5FBCFACD1
2025-08,adr_event_0_075_type3_both_no_direction,177,792.54,,0,104.842853,EAE084CA801756838C98A38BA4FE25A87CC475A072B13434A4C2B125F144D9DA
2025-09,adr_event_0_075_type3_both_no_direction,244,1011.04,,0,135.979021,7A80CDC7A9D0DBD0BFDFDFBCB2322E95E8F6327D01B61A1DE0D6F87E33B7A590
2025-10,adr_event_0_075_type3_both_no_direction,334,1670.78,,0,74.741909,D9050C7454D4AD3C4DDBF4CACD327943A1E3FF069704F10D4DF554F6D234CF41
2025-11,adr_event_0_075_type3_both_no_direction,413,2473.83,,0,69.56942,89A0AEE16C325A17424B8553B4035AC358B422CD5C8B28741950F877ED88511D
2025-12,adr_event_0_075_type3_both_no_direction,275,1306.49,,0,555.802535,57DD56A56DE84C43C40FDA9ED1D4CBD23FA0A4047066B0097EB344C911250E17
2026-01,adr_event_0_075_type3_both_no_direction,481,2294.69,,0,227.639292,C194407263761818D4D5B7AC3DF4801CE8C3F5ED4FDD998AFB5C81D886632EBB
2026-02,adr_event_0_075_type3_both_no_direction,297,1597.17,,0,175.801745,C80CC720DB623F6B63B970863382886CE2D199ADA7629D668D58A2E0D93AB66F
2026-03,adr_event_0_075_type3_both_no_direction,311,1448.22,,0,56.344085,8B0B2E330DD43E63F24E093856B612834FBF126ABE723F56F7E6ADED9422C127
2026-04,adr_event_0_075_type3_both_no_direction,319,1600.22,,0,147.531367,C3DA5CA989232D75D98055C4E72736FDD4D3197EF05BDA6F40836A9006220D71
2026-05,adr_event_0_075_type3_both_no_direction,366,-648.53,0.711136,125,1255.119443,BD123965BE1348772DC8E50457CCCCA904453EF3DA9E49ECFB02023A62EF67C5
2025-04,adr_event_0_075_type3_long_only,218,1507.4,,0,28.307548,F9861E788C48C9CE3BFBCF74E7B6FB3F65D8890E8D4357711632A1961EA8692E
2025-05,adr_event_0_075_type3_long_only,114,635.16,,0,58.246667,068DAAB4574C18B6C0623EBC4E0E08F12A889F880695C7A969859EE9FC78DF6F
2025-06,adr_event_0_075_type3_long_only,114,480.5,,0,75.743596,9C970D9B71521A9D251A96C61F2121EBA391532033C03F521F5D7C55FE14BF20
2025-07,adr_event_0_075_type3_long_only,114,606.18,,0,91.434093,48BBD6047850E2053153875B1A11261970A2863E98499AD7FB986A0CAF195654
2025-08,adr_event_0_075_type3_long_only,111,537.1,,0,141.370916,6D44AEFC6711E32958A5108B3CB05581F4B9AD8AA7F54E568E4AFAE0730BE970
2025-09,adr_event_0_075_type3_long_only,125,585.41,,0,137.878511,80BE81267AD7FFF4D471BF85C0F5E7E21BC79F7FBBB59064D65058A9618F94CC
2025-10,adr_event_0_075_type3_long_only,186,976.36,,0,99.752491,CE5C0B53642CEC0B3FCB895BC2906231F027ECAA33A79049B261E710D47D99A3
2025-11,adr_event_0_075_type3_long_only,260,1504.95,,0,84.803098,E9958153DC594F8A24BEF3D40838A335B47303A003AC1F4853E22B6C2E8D419E
2025-12,adr_event_0_075_type3_long_only,199,997.71,,0,687.408071,ACF10F073D1BFAC523A7F99CE8AF3468708A527DEB011E7424265224BB7BB9B2
2026-01,adr_event_0_075_type3_long_only,289,1431.3,,0,275.240448,F30B39A79C897CA6E1FAD7F3F71859BF49074C1DC5BF51DEE8F2CD0509564600
2026-02,adr_event_0_075_type3_long_only,176,1002.18,,0,277.643384,60F6A7E128FE5509061619A5C5F548DA03105B87085D81D33A9D825AB00092D9
2026-03,adr_event_0_075_type3_long_only,220,1093.95,,0,69.149975,9DC64B906B7C7CEF2FE9CC02A7333E84889C7DD39DBC764C4A9341137BE2DA85
2026-04,adr_event_0_075_type3_long_only,229,1287.26,,0,184.503593,81D79B20DCE1150AD3384687839F928DA49B079D5B03D7806C168F51FABA18F3
2026-05,adr_event_0_075_type3_long_only,266,-1056.33,0.516822,118,1675.165292,85769C2ABAB8186EF8567B6236E50868744E5C0753678161DF7D7AE9D32889E5
2025-04,adr_event_0_075_type3_short_only,171,989.34,,0,8.250809,E7666295D2F644D38A90EA5637B38025512A500A53B09CEF108D1CC866FF468C
2025-05,adr_event_0_075_type3_short_only,73,287.25,,0,19.12296,520ED9E32B76B089033D3F17A0B6C10F22B4F7CFF6F51C346FF0ACDDA7E5F55F
2025-06,adr_event_0_075_type3_short_only,89,277.54,,0,41.767796,D939D4EA9C985BDC726CAE650CAE696C435E51FB4522788080E854AD971F8162
2025-07,adr_event_0_075_type3_short_only,116,612.63,,0,81.568697,3D1FCE284EEAF3889CC095630FBAB869FED4EC71AC280FE93B491D8AEB16031D
2025-08,adr_event_0_075_type3_short_only,66,255.45,,0,43.409293,8355E59C8EBC76C99985DC6AB8D742613B62415AD0167BA831702F62F33A342C
2025-09,adr_event_0_075_type3_short_only,119,425.63,,0,133.983758,39EED18DB5B0ED7D4EA0E43EB52D31E52B89E03F20C140D98CA70CBD65108AD8
2025-10,adr_event_0_075_type3_short_only,148,694.42,,0,43.309692,6B7E288B9371B97284E6087E4B26A4C8983F9906AB0BB251466123D7FA03BB30
2025-11,adr_event_0_075_type3_short_only,153,968.88,,0,43.682124,68C14D762CFB50D525E2F490737ED10D807C7DB6246769D4564C77C2314AFC8C
2025-12,adr_event_0_075_type3_short_only,76,308.77,,0,211.20383,B04AF5D690B3B16BADB84CB22F8EB417584AE3239A26530DC5894563928FA8C3
2026-01,adr_event_0_075_type3_short_only,192,863.39,,0,155.989635,948387726B9AF74AA7A2A12911EC65342709E9264C263166083BB7A206FFCA79
2026-02,adr_event_0_075_type3_short_only,121,594.99,,0,27.668453,C3681385AD7FD100E29362054FF5896289F324712808C03C8BD24C57B203ED01
2026-03,adr_event_0_075_type3_short_only,91,354.27,,0,25.384792,C880360F5EC92F42FDB78C79F88BE061E1FC271908035FD2CB1D1E64D49FBD5A
2026-04,adr_event_0_075_type3_short_only,90,312.95,,0,53.457592,E10F2465F9F77423C9318FE2DC88DF7C26F77D1F62A4A5CAA3978EA89816C969
2026-05,adr_event_0_075_type3_short_only,100,407.8,7.923622,7,137.797483,E184111682F60F747671DEF9A97A20C74EE4AD7E407E24E30BAC4BBF9D94BBEB
2025-04,adr_event_0_10_candidate_b_agreement_strict,18,76.95,,0,1.517963,31A294E76347AE7229597CAD6F846E6D37FB62CA73C6123CFC889C53ECABC786
2025-06,adr_event_0_10_candidate_b_agreement_strict,14,37.23,,0,21.620873,AB6408BFCC323E28D3CB927182BDA42666756CACCBB9EBD37335E331C44CBB2B
2025-07,adr_event_0_10_candidate_b_agreement_strict,39,152.62,,0,75.823376,39F6355724A06D05FE19558BC5A11315B7930786FBB8EA20FEF5C8A203ECED59
2025-08,adr_event_0_10_candidate_b_agreement_strict,11,53.92,,0,39.65399,E2035B3F16CD50ED5CEC9F554F3691F01FD9B68688C757E0A173A3980291A06C
2025-09,adr_event_0_10_candidate_b_agreement_strict,6,18.54,,0,41.818889,DB4FAF60A636735433BF9533C90C36A39987C2E77D7AFD3E63329209AA50557C
2025-11,adr_event_0_10_candidate_b_agreement_strict,18,168.16,,0,27.663333,CBA63673CAED0F7311A489181C5444922A8E833C9FB66A2311F75CC21183A4F1
2025-12,adr_event_0_10_candidate_b_agreement_strict,13,59.13,,0,1080.681496,144BA8D5093247A887D86C20CDA6C0D288B93A014443903F106B619D9376FD5E
2026-01,adr_event_0_10_candidate_b_agreement_strict,42,228.81,,0,296.681587,8599B9B0528B6429D179BF9C261CD2690F940AB08EDA705BAB6E956A33007353
2026-02,adr_event_0_10_candidate_b_agreement_strict,40,239.37,,0,165.292361,5C78768C28D107B136C7A767F1572DEEE4B1F313D328BA9AD17A1E9EB01523C0
2026-03,adr_event_0_10_candidate_b_agreement_strict,43,151.17,,0,54.798669,E7AE3FA83982BA27338A0DD07601AB9CF25BBDA3E26D458B36722D06702FD618
2026-04,adr_event_0_10_candidate_b_agreement_strict,30,125.89,,0,495.986111,F6B24B87E202D5493B2D3ED582EBBF762B15AAAAD5DE8B89919102B971B9D0AE
2026-05,adr_event_0_10_candidate_b_agreement_strict,18,79.9,7.308891,11,1870.651636,1F0AA91D7A9592235EC26F8A902B2E5DD2C122C03BC1108D9C4569D1B309EA42
2025-04,adr_event_0_10_candidate_b_fade_strict,75,581.2,,0,20.941222,7B3D98D108BFC66FA058C488966350EF6FBF100B2F61190BA1BCF67E79EC54F1
2025-05,adr_event_0_10_candidate_b_fade_strict,40,193.84,,0,41.453194,24601C394A29F7B19F8FFA0A998DC226C1F655844C020B1D23E54350EB7211A6
2025-06,adr_event_0_10_candidate_b_fade_strict,24,81.07,,0,67.48625,307D903B5E1D9DFA315AE61CA72E9949E4C3E3785B6ADC44919544BE4205B9E4
2025-07,adr_event_0_10_candidate_b_fade_strict,17,91.68,,0,100.642582,F12D68C666BA0623BDAA7DDA2272D6F34E3FCB7193FAB2357EC698292DE81C6E
2025-08,adr_event_0_10_candidate_b_fade_strict,23,77.86,,0,107.690749,920BCF92E61A93A775572FEC7EAE3FF27F28E2943132998CFD731F56F4A2F3BE
2025-09,adr_event_0_10_candidate_b_fade_strict,33,176.5,,0,124.587828,9ACD6E222C21EAE39917945F8AFE65B1C246710A9034C6B97651589F61EA5CB1
2025-10,adr_event_0_10_candidate_b_fade_strict,74,368.39,,0,84.709354,6EA9270846FEF60C8B93267BBFE99E0E6CF53A58D0D8303F74BC7F59C87D2C43
2025-11,adr_event_0_10_candidate_b_fade_strict,82,423.78,,0,84.2842,8DEC949764EDF8658A905BE970C86FDA67056F23CABE98BCE02CD001D0529C9B
2025-12,adr_event_0_10_candidate_b_fade_strict,25,100.41,,0,603.174778,80989487D1BA11A18C3544AEEBCDF9F4067EA6905DA2C63F8F3CCC48FDF2EA3B
2026-01,adr_event_0_10_candidate_b_fade_strict,56,266.42,,0,291.640516,18F4E9905C74CB5A5A3A87327FFDE9CB2390E9F798F856E900BFB354B9A7FAD0
2026-02,adr_event_0_10_candidate_b_fade_strict,7,46.37,,0,3285.680397,99669FD9BD9314D8D3C7EEFC9FE94A4DE1C7E626CFC5FCA8497E57F24378E054
2026-03,adr_event_0_10_candidate_b_fade_strict,7,43.56,,0,17.944683,C6BBD3C3E9AF955ABC9E9F63291707ABB3DEF445785B8B2E5DE6A2AC1627078C
2026-04,adr_event_0_10_candidate_b_fade_strict,30,106.61,,0,73.056667,0CD2937E175270611D12B737431E4A1709C61AB41B2B8D9492F97638F036E190
2026-05,adr_event_0_10_candidate_b_fade_strict,67,-880.02,0.222866,38,2968.468416,27F831D7258203774CBACBC4B5D7CFE77CCD07C255B31EDCDE6E92F3D8DFC9C9
2025-04,adr_event_0_10_type3_both_no_direction,93,658.15,,0,17.181882,0ED05DA026C543725E5B78521E4DF5CFB6FA7E6598D515F8105BF32F940A74E9
2025-05,adr_event_0_10_type3_both_no_direction,40,193.84,,0,41.453194,D31AD45FEB2AE53B1583BF68F68120DA806F38AE9AC087D6A2820BB036DB4B2D
2025-06,adr_event_0_10_type3_both_no_direction,38,118.31,,0,50.588479,11861F6B30C886403F467EBBB7FBD078EA0703471634B15411D7B713C1A55417
2025-07,adr_event_0_10_type3_both_no_direction,56,244.3,,0,83.357778,5B6E07C666DA022AF0035D0DDB73DB50F39F7F728E2DF8106F3581CF2776938A
2025-08,adr_event_0_10_type3_both_no_direction,34,131.78,,0,85.678856,80E8EC449F6276C26C6692EDE61F09435D6C8A1968B4BCC00B01DD2561685615
2025-09,adr_event_0_10_type3_both_no_direction,39,195.04,,0,111.854145,F9193157BE8B7B0432C15C707BD10A2DDA60413C675AF5E314955FBCC169A81C
2025-10,adr_event_0_10_type3_both_no_direction,74,368.39,,0,84.709354,4B332F919439DBA167610A86316166FC54C4B2825F8050A5CA50D4AA2C5946D8
2025-11,adr_event_0_10_type3_both_no_direction,100,591.94,,0,74.092444,32A6215E89994D270A62535B45522E13A939F48EBB2BA17EC55FC2067C901F46
2025-12,adr_event_0_10_type3_both_no_direction,38,159.54,,0,766.532339,9A9CF0AD1B150040473C7FFFE33BCD19D18C6C60F4E6D823B3ABA6B889B4CCD5
2026-01,adr_event_0_10_type3_both_no_direction,98,495.23,,0,293.800975,8E6B93F8A4E8C88B6686AD46B7A70A3A9A71A4013708E1A7650BE1E0E9180258
2026-02,adr_event_0_10_type3_both_no_direction,47,285.74,,0,630.031005,9EC4A74D59F2E4C9A68AEE6DD4353FD76139B057CF5B83EBB6572750CFE4AF30
2026-03,adr_event_0_10_type3_both_no_direction,50,194.73,,0,49.639111,2EEDACED5CE06C0C2B6285F31F6BE390426BCE3F99BA8D164299EFE6E2A6D9AB
2026-04,adr_event_0_10_type3_both_no_direction,60,232.5,,0,284.521389,F1DF39167048E014A4E14DE5A646145FDB0B09A04DEB4F43F2E4697C6D94D1E9
2026-05,adr_event_0_10_type3_both_no_direction,85,-800.12,0.301242,49,2735.989569,D21B04DA2964665724FE05B4E97F4535026C5B6F9BE74A2F2696E841D5821A07
2025-04,adr_event_0_10_type3_long_only,43,290,,0,30.657584,CB7B961F8BE1164932C3609386D95FC561779169D36C55024BD0AB20844D2009
2025-05,adr_event_0_10_type3_long_only,19,83.91,,0,63.581023,ACA60F4EFD799915A865C6C2095404BF1B613127A589FE156213702BAF78CC9A
2025-06,adr_event_0_10_type3_long_only,15,53.2,,0,81.491666,615688B31753BE6BB2F5F1FC777EBF328E82DE74FBA3BADD9900C37BF1FDDB87
2025-07,adr_event_0_10_type3_long_only,17,91.68,,0,100.642582,3B0CF38920C06247DACD7CE9BEA4C228572BD7FB3B2CEF009598508DD16C27C6
2025-08,adr_event_0_10_type3_long_only,15,61.76,,0,151.971667,9DCA82D3BD9A3D1313859587D9CF624741FCCEB55063D0905691ADFC6D175AC9
2025-09,adr_event_0_10_type3_long_only,10,52.56,,0,195.429444,F38339240D8A7D0CF4E71A9D43F392F6350B0BFD496927E61CDE61EB71568EB8
2025-10,adr_event_0_10_type3_long_only,26,145.17,,0,106.998803,6D3E0269B3BAE8F0A991B3D7B785370AFE370B658822D11159616DC41B3ED00A
2025-11,adr_event_0_10_type3_long_only,51,335.87,,0,120.663497,08617A0169F46495E98A67D0F5E81C97E86A1C87C52B16B8818C082AE6082C1B
2025-12,adr_event_0_10_type3_long_only,21,110.19,,0,698.352619,96C846A1006BB3BD09A70AE9F4EBCF9449157A7595776F384C65BCA6C00604C0
2026-01,adr_event_0_10_type3_long_only,43,232.89,,0,350.435491,C93ACFA6536C392E93E522BC2F9AEECEFD759637130E68AF877A5AE00F78DF81
2026-02,adr_event_0_10_type3_long_only,23,166.09,,0,1249.445097,503C809343EB92004001C5EDD9D5CC52E0AB75F668A806E41B41385414CAE5BD
2026-03,adr_event_0_10_type3_long_only,19,78.27,,0,79.207339,54737920AD0556EEFAAF9B84B51A014D91DE19FCC0782C2B7F6C8EA5F40543FE
2026-04,adr_event_0_10_type3_long_only,29,124.19,,0,480.800594,B2C7540A859CE4E7E6B88BA4EF8EB2E0FF9168241DE6653EBC562187FB40A904
2026-05,adr_event_0_10_type3_long_only,57,-904.65,0.192227,43,3975.168285,CE0390791ED1E5E5054E19578515F9B4F7FC5BEA0AF2437D2F07EDCB76A40BD3
2025-04,adr_event_0_10_type3_short_only,50,368.15,,0,5.592778,99A73C68CA2D4A43B16EF7A22C6BCA78B8F907F06FF3830002E617DECD95D685
2025-05,adr_event_0_10_type3_short_only,21,109.94,,0,21.432778,516F63DA1992CB7DB1ED9AB5695C452CF88DFE420F924AE115A77987A11FF6F4
2025-06,adr_event_0_10_type3_short_only,23,65.11,,0,30.434227,5FB3078B2C4333993F8BBB82B647D84D122EF0D5621485D25DB79549681F0BC4
2025-07,adr_event_0_10_type3_short_only,39,152.62,,0,75.823376,71C2EEE7785665DE6429EF850424505B16FC4D8172F19EBEF26D82F3A84BE72B
2025-08,adr_event_0_10_type3_short_only,19,70.02,,0,33.342427,9CB787B5596D90D8744B238FDF890C8695ADBFD8E21BACCA5ED583A08CD37ABF
2025-09,adr_event_0_10_type3_short_only,29,142.48,,0,83.035076,7F7E373C0754351F1590FBFA4C9123E9D2A8565A59F61A3946C1258E2E1AC70B
2025-10,adr_event_0_10_type3_short_only,48,223.22,,0,72.635903,4C89A0145A0ECCD80A828D28800356726A78D8B68C50DBDC8843F58ACFBF34DA
2025-11,adr_event_0_10_type3_short_only,49,256.07,,0,25.620533,714AF0FE5C250E551DCC00379FE473AAF51EF341F31CC91BF6BC3BD9AF0559D5
2025-12,adr_event_0_10_type3_short_only,17,49.36,,0,850.754346,9F8E594EE059E24048A2B079F7FB796A56122223D9D1E3C43C1D25A63B7517EA
2026-01,adr_event_0_10_type3_short_only,55,262.34,,0,249.523081,66C622AA9F5D2F5D8846A541173EEA268659F0601999B72C4FCB581A381B6A67
2026-02,adr_event_0_10_type3_short_only,24,119.66,,0,36.425833,686DE02A052DA182519FB6ACE1133C8136E8364542E159F775B773000202B571
2026-03,adr_event_0_10_type3_short_only,31,116.46,,0,31.516649,7FBBD81A33291B22A29690EA2B473AF8792046D9E3A57060E39AE4B37834ED00
2026-04,adr_event_0_10_type3_short_only,31,108.32,,0,100.905358,FD69C2FCA421C8DA23A215105C95C54177EE22A929DA0C51DDBE2B0B04459418
2026-05,adr_event_0_10_type3_short_only,28,104.53,5.160105,6,213.375754,760BCD8B577DC2A9BE6EDD726C56E52493C847F8A06DFC33521B545386053C21
2025-06,time_h1_candidate_b_agreement_strict,2,8.95,,0,36.999444,4322A608AEA142C6B5980172CE7BFDFC3C449EB541DFD669DEF5BDD2F1177EA8
2025-07,time_h1_candidate_b_agreement_strict,13,74.95,,0,158.153354,A157ABF7AF30415C3380C9D76F219D96F66C2D769FC9DEE448C7660FCD790D11
2025-08,time_h1_candidate_b_agreement_strict,4,22.14,,0,805.249444,9DCD85DFE6173CE384C6D7ECBE718130E6A5457AB7F4D83302E12C25A0FE4BBF
2025-11,time_h1_candidate_b_agreement_strict,1,9.33,,0,6.999444,A66CEE4F22945B080E2495382A7B8638794FD0661B30C6842C71B83211BB69E1
2025-12,time_h1_candidate_b_agreement_strict,4,26.8,,0,127.999444,0FF98736EB643654DDFFC79B055E2CEF031D78B62D1135BF39050CB9A289E03B
2026-01,time_h1_candidate_b_agreement_strict,17,86.57,,0,275.293611,3E4358FED38767076826C4391CC511117829D050D5746099AF3CB3C53E6C6E83
2026-02,time_h1_candidate_b_agreement_strict,8,36.81,,0,232.374444,FC0081944844CED375F4202F89F49F737DD67F1D3478F569E6BB280CB39BCE74
2026-03,time_h1_candidate_b_agreement_strict,14,65.47,,0,191.428015,97702C66FB9413552F10A9ED0703711FD2806A563B76F584FBDEACA3E08D2539
2026-04,time_h1_candidate_b_agreement_strict,12,56.78,,0,365.249861,E66E8806FFE27E176D7F22A67EFC7586F5BD69D19AA8C6150EF13130AA5819EC
2026-05,time_h1_candidate_b_agreement_strict,8,-31.33,0.675205,8,2481.25,E52425124854E6048E2546FFF5E5BBF8F2AF1BF19C4B887210F92F1AD9C98956
2025-04,time_h1_candidate_b_fade_strict,27,166.8,,0,35.999568,382239D71CC209261BD4CA4AC0AAE892D65F18A4CC9C0E84E2F9FA5D457A5C9F
2025-05,time_h1_candidate_b_fade_strict,35,166.81,,0,78.370968,C268DDC37190F1719796E587CD149549ACC49E701E8F1614830DEB51A20A9BDF
2025-06,time_h1_candidate_b_fade_strict,22,97.32,,0,70.590353,799639053CBFEDAB77072161D8B254C6D26E0DE396081CE57CAF7E6DD7562056
2025-07,time_h1_candidate_b_fade_strict,25,147.16,,0,86.439678,FF6A79F9AD6A7D32B165D5DB633B6630544B1E0C90013C904D64137156027BE4
2025-08,time_h1_candidate_b_fade_strict,25,123.94,,0,73.479477,35865676E8230E49AE738DB4C3307858C79965874336ACCC3518C72962E6DA62
2025-09,time_h1_candidate_b_fade_strict,26,127.71,,0,167.961079,21DE55D5CB19FA99642413CEB79A5C0C887FDDB3CD76C2E10ADD161A3BAFEEF8
2025-10,time_h1_candidate_b_fade_strict,46,229.35,,0,125.238665,A3E7AD7A414455D46AF390AFFE945EE3C0E9ECE6B485ECFDD757A0F93A3E663B
2025-11,time_h1_candidate_b_fade_strict,31,151.93,,0,271.902724,3D63544B75EE361349CD54EB4ACEA57255B7B304E059AF4D3E1FF48489714468
2025-12,time_h1_candidate_b_fade_strict,26,168.95,,0,694.614861,C8C3942BE42F37A3B3DAF185E10B80E86D23449C92B25924A8CAFF1E355E8BA0
2026-01,time_h1_candidate_b_fade_strict,36,179.37,,0,638.943888,276E07266573A3CFFA691007A7F25A695C4310431636A84E73740136CDF8AB21
2026-02,time_h1_candidate_b_fade_strict,30,157.67,,0,169.499629,EF818E65C6EDBB713528F50B83606031B689873425DBF74526FFAA9A44C2DD69
2026-03,time_h1_candidate_b_fade_strict,40,289.03,,0,110.649486,B0A389CC463B66DEA64A7AA8365432937861F13FBE726CB6BE5946FF01B765CF
2026-04,time_h1_candidate_b_fade_strict,30,233.64,,0,183.099611,9C96209BB78696E4FCE52CC4F32AF07D31CD5509F25DA65E33CCC5F7BE2DBD77
2026-05,time_h1_candidate_b_fade_strict,62,-1868.82,0.071525,45,3120.95146,BF88A8D5A8EE952794B5BF9B0CA500783E0BB109A414F8ACA3DDD6EB18DE8D2E
2025-04,time_h1_type3_both_no_direction,27,166.8,,0,35.999568,9DEEB7209106C84C543D880852A569E5A219D790DBE92E77DFFBABD817781A43
2025-05,time_h1_type3_both_no_direction,35,166.81,,0,78.370968,130D7E5247623336D2BBB4547C8483AB97AE32191EF1E398530BA1460A4CA5B7
2025-06,time_h1_type3_both_no_direction,24,106.27,,0,67.791111,9F2C0E375206F4433BB44A61A1D8E8135DEF28BF56097F7C8112BC20030E8802
2025-07,time_h1_type3_both_no_direction,38,222.11,,0,110.973304,8AF4964F54DA2E2282645CDBA1EF8F867CC56BA15717C22336EDABE72CAC6A3D
2025-08,time_h1_type3_both_no_direction,29,146.08,,0,174.413266,2813BAA3DD4157D6F5189A265EB050C213A1C29B02FFB10B20C0F3CBAC8B1527
2025-09,time_h1_type3_both_no_direction,26,127.71,,0,167.961079,3F13F40C0EC72C26859828E67CA6A1CEFFE9C7E6A0D749F0E7677C9AB02CCE94
2025-10,time_h1_type3_both_no_direction,46,229.35,,0,125.238665,64A85409BF09333F9810B5B48080DD9271E17AD690DD6D275857B26F286CB722
2025-11,time_h1_type3_both_no_direction,32,161.26,,0,263.624496,EE945D36A76B418684AF5411C9DC4BC69B7D8107175BB1A8F67CBBC83965F228
2025-12,time_h1_type3_both_no_direction,30,195.75,,0,619.066138,25DB54192D33AD8362C3A3C7B43D6D610864A700519300B4664A90567CDC3B22
2026-01,time_h1_type3_both_no_direction,53,265.94,,0,522.301347,17CADF0ACFB21DBA6151E1045FFF9E048CE4F7296E1C351C68831A0B08FD5416
2026-02,time_h1_type3_both_no_direction,38,194.48,,0,182.736432,C316181CA65EBAEFA640B8FA1F1FE2A03010FAF5D3D0623C754A2E0A3291F1D3
2026-03,time_h1_type3_both_no_direction,54,354.5,,0,131.592067,520220F6AD62B480687A9D096828B99EC8402460E3C32EB640EEC71A2653D3A0
2026-04,time_h1_type3_both_no_direction,42,290.41,,0,235.142539,D826E96E29B941BB80C4CBB37376B48BB501B87999D48472AC2AE8AD91AF1162
2026-05,time_h1_type3_both_no_direction,70,-1900.15,0.099133,53,3047.842722,54BACCF77D1FA5F3FE15E220090D4295C0A3BF7CA9549E66DABCCE1C56E1A458
2025-04,time_h1_type3_long_only,27,166.8,,0,35.999568,938DE908386A1B5241191AB6C5A251F15B5BBA1928DD0D191BA8C5716261DCB2
2025-05,time_h1_type3_long_only,35,166.81,,0,78.370968,59FF949B289D27B1BF76C683048894C39530EFB04C4B41BEC6E7BC64703D09B9
