variant_id,activation_rule_id,protection_mode,group_type,group_key,close_event_count,win_count,loss_count,flat_count,win_pct,total_realized_pnl_adr,adr_normalized_return_pct,avg_realized_pnl_adr,total_realized_market_pct,avg_realized_market_pct,net_usd,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_mfe_adr,avg_mae_adr_abs,avg_mfe_market_pct,avg_mae_market_pct_abs,mfe_1q_hit_count,mfe_2q_hit_count,mfe_3q_hit_count,mfe_1q_hit_pct,mfe_2q_hit_pct,mfe_3q_hit_pct,mae_1q_hit_count,mae_2q_hit_count,mae_3q_hit_count,mae_1q_hit_pct,mae_2q_hit_pct,mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,session_flatten_account_return_pct,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_LATE_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_late_reversion_evidence,baseline,close_reason,session_flatten,3,1,2,0,33.33,-1.076004,-1.076004,-0.358668,-0.764574,-0.254858,-5.99,-0.05993,0.09,6.09,0.015372,0.01945,0.426192,0.013821,0.302838,0,0,0,0,0,0,2,2,1,66.67,66.67,33.33,0,-5.99,-0.05993,FEE00D032BE85AF7EE00A88E0630B10C750A3BC686B6DF3C1CE1F215B1319C3B
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_LATE_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_late_reversion_evidence,baseline,close_reason,target,13,13,0,0,100,2.722129,2.722129,0.209395,1.934258,0.148789,12.81,0.128136,12.81,0,Infinity,0.209395,0.078409,0.148789,0.055715,9,6,5,69.23,46.15,38.46,5,2,2,38.46,15.38,15.38,12.81,0,0,5775D1E5A4E10FC95A605C5A911EB6557FE097AE5836B08A26FF72F4BFAC7E39
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_LATE_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_late_reversion_evidence,baseline,pair,AUDCHF,16,14,2,0,87.5,1.646125,1.646125,0.102883,1.169684,0.073105,6.82,0.068206,12.91,6.09,2.120596,0.17378,0.143618,0.123483,0.10205,9,6,5,56.25,37.5,31.25,7,4,3,43.75,25,18.75,12.81,-5.99,-0.05993,D4A4D2D4ED6B3BBD7FDB0D9749DAC4CB57983B63236D199B66E8BDDF52B9A003
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_LATE_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_late_reversion_evidence,baseline,pair_side,AUDCHF_LONG,6,6,0,0,100,1.301048,1.301048,0.216841,0.924484,0.154081,6.07,0.060721,6.07,0,Infinity,0.217813,0.078394,0.154771,0.055704,3,2,2,50,33.33,33.33,2,1,1,33.33,16.67,16.67,5.98,0.09,0.000936,4F2F1567C80C54EC5091EE4641271A5FA9ECE91AB1875EAD8B95FABCD49D4575
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_LATE_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_late_reversion_evidence,baseline,pair_side,AUDCHF_SHORT,10,8,2,0,80,0.345077,0.345077,0.034508,0.2452,0.02452,0.75,0.007485,6.84,6.09,1.12298,0.14736,0.182753,0.10471,0.129858,6,4,3,60,40,30,5,3,2,50,30,20,6.84,-6.09,-0.060866,B54583F5E278E4B4561EC8B27E5B52FFF6D0A35A136DA6266D8B1D75A7856DE5
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_LATE_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_late_reversion_evidence,baseline,strategy_class,formulaic_directionless_geometry_v2,16,14,2,0,87.5,1.646125,1.646125,0.102883,1.169684,0.073105,6.82,0.068206,12.91,6.09,2.120596,0.17378,0.143618,0.123483,0.10205,9,6,5,56.25,37.5,31.25,7,4,3,43.75,25,18.75,12.81,-5.99,-0.05993,E05F7250CB1A3CAFD04CD6744C97B8F944DD36E6AFC983E384FE74D318118C1D
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_PROGRESS_LAST3,triangle_formulaic_directionless_geometry_v2_floorpin_progress_last3,baseline,anchor_week,2019-04-14T23:00:00.000Z,16,14,2,0,87.5,1.673392,1.673392,0.104587,1.189059,0.074316,7.02,0.07019,12.91,5.89,2.192062,0.17378,0.140088,0.123483,0.099542,9,6,5,56.25,37.5,31.25,7,4,3,43.75,25,18.75,12.81,-5.79,-0.057946,D78FF92D849E67F003369B399DECE65386C2BFD5A39BBE00C9870263F4A229B1
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_PROGRESS_LAST3,triangle_formulaic_directionless_geometry_v2_floorpin_progress_last3,baseline,close_month,2019-04,16,14,2,0,87.5,1.673392,1.673392,0.104587,1.189059,0.074316,7.02,0.07019,12.91,5.89,2.192062,0.17378,0.140088,0.123483,0.099542,9,6,5,56.25,37.5,31.25,7,4,3,43.75,25,18.75,12.81,-5.79,-0.057946,60DEBE7993D31DBE77EC6395E5EFE30D6C3828204FA14FE853D0A4AFF06CE09A
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_PROGRESS_LAST3,triangle_formulaic_directionless_geometry_v2_floorpin_progress_last3,baseline,close_reason,session_flatten,3,1,2,0,33.33,-1.048737,-1.048737,-0.349579,-0.745199,-0.2484,-5.79,-0.057946,0.09,5.89,0.01589,0.01945,0.407364,0.013821,0.28946,0,0,0,0,0,0,2,2,1,66.67,66.67,33.33,0,-5.79,-0.057946,C50F4EE291A9A9697FE2410C0AA048108BC1E60175F779057A12FF45BFB95E5F
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_PROGRESS_LAST3,triangle_formulaic_directionless_geometry_v2_floorpin_progress_last3,baseline,close_reason,target,13,13,0,0,100,2.722129,2.722129,0.209395,1.934258,0.148789,12.81,0.128136,12.81,0,Infinity,0.209395,0.078409,0.148789,0.055715,9,6,5,69.23,46.15,38.46,5,2,2,38.46,15.38,15.38,12.81,0,0,DD7E24F4B65CD2D99EFC7A46B661C935E09143E8CE47985377BB67C1D7399193
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_PROGRESS_LAST3,triangle_formulaic_directionless_geometry_v2_floorpin_progress_last3,baseline,pair,AUDCHF,16,14,2,0,87.5,1.673392,1.673392,0.104587,1.189059,0.074316,7.02,0.07019,12.91,5.89,2.192062,0.17378,0.140088,0.123483,0.099542,9,6,5,56.25,37.5,31.25,7,4,3,43.75,25,18.75,12.81,-5.79,-0.057946,3F2407E88418D97E4A652CDC73BA9EC9DD2126DDFEA93FD5A21E3A8782C96D4C
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_PROGRESS_LAST3,triangle_formulaic_directionless_geometry_v2_floorpin_progress_last3,baseline,pair_side,AUDCHF_LONG,6,6,0,0,100,1.301048,1.301048,0.216841,0.924484,0.154081,6.07,0.060721,6.07,0,Infinity,0.217813,0.078394,0.154771,0.055704,3,2,2,50,33.33,33.33,2,1,1,33.33,16.67,16.67,5.98,0.09,0.000936,D27F973752B3A705593EF2230B63047F946E94FDE985AC63B9630BF15EB4E8B4
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_PROGRESS_LAST3,triangle_formulaic_directionless_geometry_v2_floorpin_progress_last3,baseline,pair_side,AUDCHF_SHORT,10,8,2,0,80,0.372344,0.372344,0.037234,0.264575,0.026458,0.95,0.00947,6.84,5.89,1.160826,0.14736,0.177104,0.10471,0.125845,6,4,3,60,40,30,5,3,2,50,30,20,6.84,-5.89,-0.058881,EC8189C5229120FB785547FF6D4A6ABB2B89D79DC6B088DF8126D6BD5BF8EDDF
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_PROGRESS_LAST3,triangle_formulaic_directionless_geometry_v2_floorpin_progress_last3,baseline,strategy_class,formulaic_directionless_geometry_v2,16,14,2,0,87.5,1.673392,1.673392,0.104587,1.189059,0.074316,7.02,0.07019,12.91,5.89,2.192062,0.17378,0.140088,0.123483,0.099542,9,6,5,56.25,37.5,31.25,7,4,3,43.75,25,18.75,12.81,-5.79,-0.057946,FBA1FA0C495FB4A3170680AF28EB73EDD5A25A662F5B2E3A934B121FAB0DBABD
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_reversion_evidence,baseline,anchor_week,2019-04-14T23:00:00.000Z,16,14,2,0,87.5,1.636375,1.636375,0.102273,1.162756,0.072672,6.78,0.067759,12.86,6.09,2.113249,0.173171,0.142889,0.12305,0.101532,9,6,5,56.25,37.5,31.25,7,4,3,43.75,25,18.75,12.77,-5.99,-0.05993,6261BEA46ED84566C4299952D604FB89E83486055D6EA02B0165B506C9F46FB0
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_reversion_evidence,baseline,close_month,2019-04,16,14,2,0,87.5,1.636375,1.636375,0.102273,1.162756,0.072672,6.78,0.067759,12.86,6.09,2.113249,0.173171,0.142889,0.12305,0.101532,9,6,5,56.25,37.5,31.25,7,4,3,43.75,25,18.75,12.77,-5.99,-0.05993,F5D834372A712523FC8181E12605EEF0566AFD913CC0C4CC564B4A6285EA0D74
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_reversion_evidence,baseline,close_reason,session_flatten,3,1,2,0,33.33,-1.076004,-1.076004,-0.358668,-0.764574,-0.254858,-5.99,-0.05993,0.09,6.09,0.015372,0.01945,0.426192,0.013821,0.302838,0,0,0,0,0,0,2,2,1,66.67,66.67,33.33,0,-5.99,-0.05993,3FACB83303B5B84D11A9574793C2644EBCE332DB046F64EC4243AFEC7D9355F9
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_reversion_evidence,baseline,close_reason,target,13,13,0,0,100,2.712379,2.712379,0.208645,1.92733,0.148256,12.77,0.127689,12.77,0,Infinity,0.208645,0.077511,0.148256,0.055077,9,6,5,69.23,46.15,38.46,5,2,2,38.46,15.38,15.38,12.77,0,0,D33E16D52704B27F952050E03179373FF2DD522A255FFB5EEB28B1ED0A288FB5
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_reversion_evidence,baseline,pair,AUDCHF,16,14,2,0,87.5,1.636375,1.636375,0.102273,1.162756,0.072672,6.78,0.067759,12.86,6.09,2.113249,0.173171,0.142889,0.12305,0.101532,9,6,5,56.25,37.5,31.25,7,4,3,43.75,25,18.75,12.77,-5.99,-0.05993,D4416705694AAC9ED20A193AADEEF6810466FB0264C83E85DC88221BA69A3494
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_reversion_evidence,baseline,pair_side,AUDCHF_LONG,6,6,0,0,100,1.291298,1.291298,0.215216,0.917556,0.152926,6.03,0.060273,6.03,0,Infinity,0.216188,0.076448,0.153616,0.054322,3,2,2,50,33.33,33.33,2,1,1,33.33,16.67,16.67,5.93,0.09,0.000936,C7D9CDB576876057F4AE6AFA1A4AF6637CB2D311B33921C7D6CD7B9114E25884
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_reversion_evidence,baseline,pair_side,AUDCHF_SHORT,10,8,2,0,80,0.345077,0.345077,0.034508,0.2452,0.02452,0.75,0.007485,6.84,6.09,1.12298,0.14736,0.182753,0.10471,0.129858,6,4,3,60,40,30,5,3,2,50,30,20,6.84,-6.09,-0.060866,DD6EAC3A289048D0257DE5DC53C4B79DAACF9B6D91C45A3022306D54209C6419
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2_FLOORPIN_REVERSION_EVIDENCE,triangle_formulaic_directionless_geometry_v2_floorpin_reversion_evidence,baseline,strategy_class,formulaic_directionless_geometry_v2,16,14,2,0,87.5,1.636375,1.636375,0.102273,1.162756,0.072672,6.78,0.067759,12.86,6.09,2.113249,0.173171,0.142889,0.12305,0.101532,9,6,5,56.25,37.5,31.25,7,4,3,43.75,25,18.75,12.77,-5.99,-0.05993,9A3451F39D107ED24BD6B4EF7C9FD18AC9D31020FF4AC54E233120B06D72417C
